File Version,BWSpec4.11_1
1558,1006.01,9940.23,2799.28,0.0000,65535.0000,1482.0000,254.6988,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1559,1006.15,9938.91,2800.59,0.0000,65535.0000,1497.0000,269.5563,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1560,1006.28,9937.60,2801.91,0.0000,65535.0000,1850.0000,622.4120,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1561,1006.41,9936.28,2803.22,0.0000,65535.0000,1419.0000,191.2660,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1562,1006.55,9934.97,2804.53,0.0000,65535.0000,1618.0000,390.1182,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1563,1006.68,9933.66,2805.85,0.0000,65535.0000,1799.0000,570.9686,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1564,1006.81,9932.34,2807.16,0.0000,65535.0000,1506.0000,277.8174,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1565,1006.94,9931.03,2808.47,0.0000,65535.0000,1625.0000,396.6646,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1566,1007.08,9929.72,2809.78,0.0000,65535.0000,1503.0000,274.5102,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1567,1007.21,9928.41,2811.09,0.0000,65535.0000,1492.0000,263.3542,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1568,1007.34,9927.10,2812.40,0.0000,65535.0000,1615.0000,386.1967,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1569,1007.48,9925.79,2813.71,0.0000,65535.0000,1682.0000,453.0378,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1570,1007.61,9924.48,2815.02,0.0000,65535.0000,1525.0000,295.8773,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1571,1007.74,9923.17,2816.33,0.0000,65535.0000,1491.0000,261.7155,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1572,1007.88,9921.86,2817.64,0.0000,65535.0000,1465.0000,235.5523,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1573,1008.01,9920.55,2818.95,0.0000,65535.0000,1688.0000,458.3878,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1574,1008.14,9919.25,2820.26,0.0000,65535.0000,1613.0000,383.2220,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1575,1008.27,9917.94,2821.56,0.0000,65535.0000,1664.0000,434.0550,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1576,1008.41,9916.63,2822.87,0.0000,65535.0000,1443.0000,212.8867,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1577,1008.54,9915.33,2824.18,0.0000,65535.0000,1508.0000,277.7172,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1578,1008.67,9914.02,2825.48,0.0000,65535.0000,1286.0000,55.5466,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1579,1008.81,9912.71,2826.79,0.0000,65535.0000,1637.0000,406.3750,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1580,1008.94,9911.41,2828.09,0.0000,65535.0000,1705.0000,474.2022,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1581,1009.07,9910.11,2829.40,0.0000,65535.0000,1608.0000,377.0284,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1582,1009.20,9908.80,2830.70,0.0000,65535.0000,1434.0000,202.8537,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1583,1009.34,9907.50,2832.00,0.0000,65535.0000,1546.0000,314.6779,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1584,1009.47,9906.20,2833.31,0.0000,65535.0000,1781.0000,549.5013,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1585,1009.60,9904.89,2834.61,0.0000,65535.0000,1564.0000,332.3238,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1586,1009.73,9903.59,2835.91,0.0000,65535.0000,1662.0000,430.1455,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1587,1009.87,9902.29,2837.21,0.0000,65535.0000,1440.0000,207.9663,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1588,1010.00,9900.99,2838.51,0.0000,65535.0000,1549.0000,316.7864,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1589,1010.13,9899.69,2839.81,0.0000,65535.0000,1380.0000,147.6058,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1590,1010.27,9898.39,2841.11,0.0000,65535.0000,1826.0000,593.4245,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1591,1010.40,9897.09,2842.41,0.0000,65535.0000,1608.0000,375.2425,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1592,1010.53,9895.79,2843.71,0.0000,65535.0000,1570.0000,337.0600,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1593,1010.66,9894.50,2845.01,0.0000,65535.0000,1679.0000,445.8768,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1594,1010.80,9893.20,2846.30,0.0000,65535.0000,1691.0000,457.6932,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1595,1010.93,9891.90,2847.60,0.0000,65535.0000,1547.0000,313.5090,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1596,1011.06,9890.60,2848.90,0.0000,65535.0000,1815.0000,581.3244,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1597,1011.19,9889.31,2850.20,0.0000,65535.0000,1511.0000,277.1393,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1598,1011.33,9888.01,2851.49,0.0000,65535.0000,1478.0000,243.9539,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1599,1011.46,9886.72,2852.79,0.0000,65535.0000,1438.0000,203.7682,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1600,1011.59,9885.42,2854.08,0.0000,65535.0000,1600.0000,365.5821,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1601,1011.72,9884.13,2855.37,0.0000,65535.0000,1427.0000,192.3957,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1602,1011.86,9882.83,2856.67,0.0000,65535.0000,1668.0000,433.2092,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1603,1011.99,9881.54,2857.96,0.0000,65535.0000,1517.0000,282.0224,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1604,1012.12,9880.25,2859.25,0.0000,65535.0000,1501.0000,265.8355,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1605,1012.25,9878.96,2860.55,0.0000,65535.0000,1503.0000,267.6484,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1606,1012.39,9877.66,2861.84,0.0000,65535.0000,1476.0000,240.4613,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1607,1012.52,9876.37,2863.13,0.0000,65535.0000,1305.0000,69.2742,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1608,1012.65,9875.08,2864.42,0.0000,65535.0000,1393.0000,157.0870,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1609,1012.78,9873.79,2865.71,0.0000,65535.0000,1434.0000,197.8999,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1610,1012.91,9872.50,2867.00,0.0000,65535.0000,1421.0000,184.7128,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1611,1013.05,9871.21,2868.29,0.0000,65535.0000,1547.0000,310.5259,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1612,1013.18,9869.92,2869.58,0.0000,65535.0000,1616.0000,379.3391,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1613,1013.31,9868.64,2870.87,0.0000,65535.0000,1499.0000,262.1525,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1614,1013.44,9867.35,2872.15,0.0000,65535.0000,1454.0000,216.9661,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1615,1013.58,9866.06,2873.44,0.0000,65535.0000,1632.0000,394.7800,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1616,1013.71,9864.77,2874.73,0.0000,65535.0000,1566.0000,328.5942,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1617,1013.84,9863.49,2876.01,0.0000,65535.0000,1716.0000,478.4087,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1618,1013.97,9862.20,2877.30,0.0000,65535.0000,1548.0000,310.2236,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1619,1014.10,9860.92,2878.59,0.0000,65535.0000,1609.0000,371.0389,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1620,1014.24,9859.63,2879.87,0.0000,65535.0000,1624.0000,385.8546,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1621,1014.37,9858.35,2881.16,0.0000,65535.0000,1579.0000,340.6709,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1622,1014.50,9857.06,2882.44,0.0000,65535.0000,1500.0000,261.4876,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1623,1014.63,9855.78,2883.72,0.0000,65535.0000,1533.0000,294.3050,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1624,1014.77,9854.50,2885.01,0.0000,65535.0000,1873.0000,634.1229,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1625,1014.90,9853.21,2886.29,0.0000,65535.0000,1633.0000,393.9415,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1626,1015.03,9851.93,2887.57,0.0000,65535.0000,1631.0000,391.7608,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1627,1015.16,9850.65,2888.85,0.0000,65535.0000,1467.0000,227.5807,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1628,1015.29,9849.37,2890.13,0.0000,65535.0000,1470.0000,230.4015,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1629,1015.43,9848.09,2891.41,0.0000,65535.0000,1669.0000,429.2230,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1630,1015.56,9846.81,2892.69,0.0000,65535.0000,1790.0000,550.0453,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1631,1015.69,9845.53,2893.97,0.0000,65535.0000,1573.0000,332.8685,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1632,1015.82,9844.25,2895.25,0.0000,65535.0000,1681.0000,440.6927,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1633,1015.95,9842.97,2896.53,0.0000,65535.0000,1351.0000,110.5177,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1634,1016.09,9841.70,2897.81,0.0000,65535.0000,1720.0000,479.3438,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1635,1016.22,9840.42,2899.09,0.0000,65535.0000,1735.0000,494.1708,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1636,1016.35,9839.14,2900.36,0.0000,65535.0000,1596.0000,354.9990,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1637,1016.48,9837.86,2901.64,0.0000,65535.0000,1571.0000,329.8282,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1638,1016.61,9836.59,2902.91,0.0000,65535.0000,1846.0000,604.6585,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1639,1016.74,9835.31,2904.19,0.0000,65535.0000,1668.0000,426.4901,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1640,1016.88,9834.04,2905.47,0.0000,65535.0000,1667.0000,425.3228,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1641,1017.01,9832.76,2906.74,0.0000,65535.0000,1419.0000,177.1568,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1642,1017.14,9831.49,2908.01,0.0000,65535.0000,1454.0000,211.9920,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1643,1017.27,9830.21,2909.29,0.0000,65535.0000,1669.0000,426.8286,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1644,1017.40,9828.94,2910.56,0.0000,65535.0000,1505.0000,262.6666,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1645,1017.54,9827.67,2911.83,0.0000,65535.0000,1387.0000,144.5059,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1646,1017.67,9826.40,2913.11,0.0000,65535.0000,1552.0000,309.3467,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1647,1017.80,9825.13,2914.38,0.0000,65535.0000,1407.0000,164.1889,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1648,1017.93,9823.85,2915.65,0.0000,65535.0000,1631.0000,388.0327,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1649,1018.06,9822.58,2916.92,0.0000,65535.0000,1422.0000,178.8780,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1650,1018.19,9821.31,2918.19,0.0000,65535.0000,1566.0000,322.7249,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1651,1018.33,9820.04,2919.46,0.0000,65535.0000,1880.0000,636.5734,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1652,1018.46,9818.77,2920.73,0.0000,65535.0000,1607.0000,363.4236,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1653,1018.59,9817.51,2922.00,0.0000,65535.0000,1674.0000,430.2755,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1654,1018.72,9816.24,2923.27,0.0000,65535.0000,1676.0000,432.1291,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1655,1018.85,9814.97,2924.53,0.0000,65535.0000,1569.0000,324.9845,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1656,1018.98,9813.70,2925.80,0.0000,65535.0000,1489.0000,244.8418,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1657,1019.12,9812.43,2927.07,0.0000,65535.0000,1646.0000,401.7008,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1658,1019.25,9811.17,2928.33,0.0000,65535.0000,1858.0000,613.5618,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1659,1019.38,9809.90,2929.60,0.0000,65535.0000,1557.0000,312.4247,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1660,1019.51,9808.64,2930.87,0.0000,65535.0000,1691.0000,446.2895,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1661,1019.64,9807.37,2932.13,0.0000,65535.0000,1632.0000,387.1564,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1662,1019.77,9806.11,2933.39,0.0000,65535.0000,1482.0000,237.0253,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1663,1019.90,9804.84,2934.66,0.0000,65535.0000,1530.0000,284.8963,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1664,1020.04,9803.58,2935.92,0.0000,65535.0000,1649.0000,403.7694,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1665,1020.17,9802.32,2937.19,0.0000,65535.0000,1814.0000,568.6446,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1666,1020.30,9801.05,2938.45,0.0000,65535.0000,1956.0000,710.5221,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1667,1020.43,9799.79,2939.71,0.0000,65535.0000,1367.0000,121.4017,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1668,1020.56,9798.53,2940.97,0.0000,65535.0000,1458.0000,212.2837,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1669,1020.69,9797.27,2942.23,0.0000,65535.0000,1570.0000,324.1679,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1670,1020.82,9796.01,2943.49,0.0000,65535.0000,1652.0000,406.0545,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1671,1020.96,9794.75,2944.75,0.0000,65535.0000,1620.0000,373.9435,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1672,1021.09,9793.49,2946.01,0.0000,65535.0000,1477.0000,230.8349,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1673,1021.22,9792.23,2947.27,0.0000,65535.0000,1443.0000,196.7288,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1674,1021.35,9790.97,2948.53,0.0000,65535.0000,1681.0000,434.6251,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1675,1021.48,9789.71,2949.79,0.0000,65535.0000,1423.0000,176.5240,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1676,1021.61,9788.46,2951.05,0.0000,65535.0000,1662.0000,415.4255,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1677,1021.74,9787.20,2952.30,0.0000,65535.0000,1822.0000,575.3296,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1678,1021.87,9785.94,2953.56,0.0000,65535.0000,1843.0000,596.2363,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1679,1022.01,9784.69,2954.82,0.0000,65535.0000,1584.0000,337.1457,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1680,1022.14,9783.43,2956.07,0.0000,65535.0000,1460.0000,213.0578,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1681,1022.27,9782.17,2957.33,0.0000,65535.0000,1617.0000,369.9727,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1682,1022.40,9780.92,2958.58,0.0000,65535.0000,1549.0000,301.8904,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1683,1022.53,9779.67,2959.84,0.0000,65535.0000,1340.0000,92.8109,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1684,1022.66,9778.41,2961.09,0.0000,65535.0000,1660.0000,412.7343,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1685,1022.79,9777.16,2962.34,0.0000,65535.0000,1587.0000,339.6606,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1686,1022.92,9775.91,2963.60,0.0000,65535.0000,1551.0000,303.5899,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1687,1023.05,9774.65,2964.85,0.0000,65535.0000,1410.0000,162.5221,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1688,1023.19,9773.40,2966.10,0.0000,65535.0000,1606.0000,358.4574,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1689,1023.32,9772.15,2967.35,0.0000,65535.0000,1597.0000,349.3957,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1690,1023.45,9770.90,2968.60,0.0000,65535.0000,1623.0000,375.3372,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1691,1023.58,9769.65,2969.86,0.0000,65535.0000,1615.0000,367.2818,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1692,1023.71,9768.40,2971.11,0.0000,65535.0000,1349.0000,101.2295,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1693,1023.84,9767.15,2972.35,0.0000,65535.0000,1571.0000,323.1805,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1694,1023.97,9765.90,2973.60,0.0000,65535.0000,1595.0000,347.1347,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1695,1024.10,9764.65,2974.85,0.0000,65535.0000,1370.0000,122.0922,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1696,1024.23,9763.40,2976.10,0.0000,65535.0000,1658.0000,410.0531,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1697,1024.36,9762.15,2977.35,0.0000,65535.0000,1762.0000,514.0173,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1698,1024.49,9760.91,2978.60,0.0000,65535.0000,1408.0000,159.9849,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1699,1024.63,9759.66,2979.84,0.0000,65535.0000,1890.0000,641.9560,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1700,1024.76,9758.41,2981.09,0.0000,65535.0000,1783.0000,534.9305,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1701,1024.89,9757.17,2982.33,0.0000,65535.0000,1679.0000,430.9086,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1702,1025.02,9755.92,2983.58,0.0000,65535.0000,1544.0000,295.8902,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1703,1025.15,9754.68,2984.82,0.0000,65535.0000,1424.0000,175.8754,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1704,1025.28,9753.43,2986.07,0.0000,65535.0000,1657.0000,408.8643,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1705,1025.41,9752.19,2987.31,0.0000,65535.0000,1572.0000,323.8568,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1706,1025.54,9750.95,2988.56,0.0000,65535.0000,1571.0000,322.8530,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1707,1025.67,9749.70,2989.80,0.0000,65535.0000,1450.0000,201.8530,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1708,1025.80,9748.46,2991.04,0.0000,65535.0000,1720.0000,471.8567,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1709,1025.93,9747.22,2992.28,0.0000,65535.0000,1616.0000,367.8643,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1710,1026.06,9745.98,2993.53,0.0000,65535.0000,1641.0000,392.8757,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1711,1026.20,9744.74,2994.77,0.0000,65535.0000,1244.0000,-4.1089,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1712,1026.33,9743.50,2996.01,0.0000,65535.0000,1407.0000,158.9103,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1713,1026.46,9742.26,2997.25,0.0000,65535.0000,1665.0000,416.9336,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1714,1026.59,9741.02,2998.49,0.0000,65535.0000,1463.0000,214.9609,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1715,1026.72,9739.78,2999.73,0.0000,65535.0000,1589.0000,340.9924,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1716,1026.85,9738.54,3000.97,0.0000,65535.0000,1445.0000,197.0280,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1717,1026.98,9737.30,3002.20,0.0000,65535.0000,1633.0000,385.0679,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1718,1027.11,9736.06,3003.44,0.0000,65535.0000,1574.0000,326.1121,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1719,1027.24,9734.82,3004.68,0.0000,65535.0000,1770.0000,522.1607,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1720,1027.37,9733.59,3005.92,0.0000,65535.0000,1595.0000,347.2137,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1721,1027.50,9732.35,3007.15,0.0000,65535.0000,1579.0000,331.2712,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1722,1027.63,9731.12,3008.39,0.0000,65535.0000,1602.0000,354.3332,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1723,1027.76,9729.88,3009.62,0.0000,65535.0000,1430.0000,182.3999,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1724,1027.89,9728.64,3010.86,0.0000,65535.0000,1686.0000,438.4713,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1725,1028.02,9727.41,3012.09,0.0000,65535.0000,1659.0000,411.5475,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1726,1028.15,9726.18,3013.33,0.0000,65535.0000,1568.0000,320.6284,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1727,1028.28,9724.94,3014.56,0.0000,65535.0000,1755.0000,507.7142,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1728,1028.41,9723.71,3015.79,0.0000,65535.0000,1601.0000,353.8050,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1729,1028.54,9722.48,3017.03,0.0000,65535.0000,1533.0000,285.9008,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1730,1028.67,9721.24,3018.26,0.0000,65535.0000,1405.0000,158.0016,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1731,1028.81,9720.01,3019.49,0.0000,65535.0000,1443.0000,196.1076,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1732,1028.94,9718.78,3020.72,0.0000,65535.0000,1321.0000,74.2187,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1733,1029.07,9717.55,3021.95,0.0000,65535.0000,1599.0000,352.3351,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1734,1029.20,9716.32,3023.18,0.0000,65535.0000,1604.0000,357.4568,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1735,1029.33,9715.09,3024.41,0.0000,65535.0000,1861.0000,614.5839,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1736,1029.46,9713.86,3025.64,0.0000,65535.0000,1772.0000,525.7165,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1737,1029.59,9712.63,3026.87,0.0000,65535.0000,1632.0000,385.8545,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1738,1029.72,9711.40,3028.10,0.0000,65535.0000,1572.0000,325.9981,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1739,1029.85,9710.18,3029.33,0.0000,65535.0000,1842.0000,596.1474,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1740,1029.98,9708.95,3030.55,0.0000,65535.0000,1496.0000,250.3023,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1741,1030.11,9707.72,3031.78,0.0000,65535.0000,1497.0000,251.4630,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1742,1030.24,9706.50,3033.01,0.0000,65535.0000,1662.0000,416.6295,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1743,1030.37,9705.27,3034.23,0.0000,65535.0000,1625.0000,379.8019,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1744,1030.50,9704.04,3035.46,0.0000,65535.0000,1889.0000,643.9802,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1745,1030.63,9702.82,3036.68,0.0000,65535.0000,1568.0000,323.1646,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
